param1,param2,num,Description,obs_type,value,Id,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
regular,discrim,B002BCFI70,"Stephen's Gourmet Hot Cocoa, Candycane Cocoa",median_pt,7.805575,223210,A1E47XKSFNBCJ0,Pat Louise Gary,2,2,5,1296950400,Fantabulous,This product is out of this world - if you like chocolate and you like peppermint - you will fall in love with this.  I had it years ago and never could find it again until this past Christmas time at Costco as a seasonal item.  So when I found this I stocked up.<br />I love it..........
regular,discrim,B002BCFI70,"Stephen's Gourmet Hot Cocoa, Candycane Cocoa",median_pt,7.805575,223209,A10THUY91ILU8I,House Connoisseur,5,6,2,1196467200,"Not if you've had the regular version, otherwise okay","I'm a huge Stephen's fan but I'd only ever had the regular Milk Choc hot cocoa.  Deciding to be a little more health conscious I thought I'd try the fat-free variety.  DON'T! :)  Okay, if you aren't expecting it to be like the regular version then go for it.  It's much better than other fat-free hot cocoa varieties but doesn't do justice to regular Stephen's Hot Cocoa.  I'm going back to the good stuff."
regular,discrim,B002BCFI70,"Stephen's Gourmet Hot Cocoa, Candycane Cocoa",median_pt,7.805575,223208,A3KYQ0IPCCQPEV,A. Wirtz,5,6,5,1286064000,Best chocolate drink ever,"This has a very dark chocolate flavor that mixes quickly and smoothly in hot water. No chucks like most of the other brands. Milk chocolate is fine for those who enjoy that but for real chocolate lovers that enjoy the true flavor of dark chocolate, don't miss this."
regular,discrim,B002BCFI70,"Stephen's Gourmet Hot Cocoa, Candycane Cocoa",median_pt,7.805575,223207,A2O0KS3OGQMIHN,"D. McCormick ""joy2ooo""",4,4,5,1188172800,The best hot chocolate in the world,Stephen's Hot Chocolate is the best hot chocolate in the world I won't drink any other hot chocolate. The French Vanilla Is my personal favorite.
regular,discrim,B002BCFI70,"Stephen's Gourmet Hot Cocoa, Candycane Cocoa",median_pt,7.805575,223206,A2OOQ59V7YWYL1,Gloria M.,4,4,1,1322870400,Disappointed,"I read all the positive reviews and thought I'd give it try. First of all it tasted stale.  Secondly I had to use 5 spoonfuls just to get any taste and then it didn't taste like the chocolate. It tasted more like Olvatine.  For the young people out there, Ovaltine was drink in the 50's, Which I didn't like any better. We all have different tastes.  For my part I won't be ordering this again.  UPDATE: I bought the Milk chocolate at the same time and decided to try that.  It was delicious.  I can't explain the difference but I'd recommend the Milk Chocolate just stay away from the one with the marshmallows."
regular,discrim,B002BCFI70,"Stephen's Gourmet Hot Cocoa, Candycane Cocoa",median_pt,7.805575,223205,A2A03I7HIJV44,mudclam,10,11,5,1214265600,Heaven in a cup!!!,"At my house, we call it Hot Vanilla.  This is the BEST hot chocolate-type drink I've ever tasted.  I am a lifelong chocoholic, but now I order Stephen's French Vanilla by the case because all the others pale in comparison, and I just don't want them anymore.  You won't regret springing for a case of it.  Makes a terrific gift too. Mmmmmmm......"
regular,discrim,B002BCFI70,"Stephen's Gourmet Hot Cocoa, Candycane Cocoa",median_pt,7.805575,223204,A3P3U42S4A2YHQ,C.E.,10,10,5,1228867200,AMAZING!,"This stuff is transcendence in a can!  I swear its that good.  The vanilla flavor is perfect, not too sweet to be artifical, and not too malted to taste funky.<br />Its velvety smooth and absolutely perfect around the holidays. (although we drink it year 'round.) Like other fans, I order it by the case for myself and my family at home, I take a can or two to work, and usually giving more away as parts of gift baskets and things like that.  Its perfect paired with fresh baked cookies or alone with a good book when you want to snuggle up and feel relaxed.<br />I dont drink coffee, so Im a connesiur of cocoa-type drinks...this stuff is amazing!  Get some and you will see exactly what I mean."
regular,discrim,B002BCFI70,"Stephen's Gourmet Hot Cocoa, Candycane Cocoa",median_pt,7.805575,223279,A39Z52KPAO8YR7,Skyclad,1,15,1,1281052800,Warning: Make sure you're buying the right flavor.,"I bought some of this chocolate for my mother who can't have much caffeine. She used to drink Nestle hot cocolate, fat free-caffeine free, but they stopped making it in canisters so you have to buy it only the expensive way in the puches. Anyway, I saw the milk chocolate flavor of Stephen's on here, looked up info and found out it was low in caffeine so I ordered a BUNCH of it for mom. 110 bucks worth. We got it today and I opened it up and all of the cans were minct chocolate flaovor. I thought they sent the wrong kind... I checked my order and found out I indeed ordered the wrong flavor. See, the canisters look EXACTLY the same except the milk chocolate flavor has a small brown strip in the middle and the mint chocolate has a small green strip in the middle. That's the ONLY difference between the canisters. And since the initial thumbnail images on Amazon are so small, it's easy to not see such a little difference. yes, its' technically my fault, but they need more difference in artwork on the canisters. Not only that, Amazon would not take it back, even though it all was unopened, because its ""food"". and the company who makes it basically said ""Sorry, but it sucks to be you"". So here I sit, 110 dollars worth of hot chocolate which no one can use."
regular,discrim,B002BCFI70,"Stephen's Gourmet Hot Cocoa, Candycane Cocoa",median_pt,7.805575,223278,A2M9ANEOKBVD2D,Vinegar Jim,3,9,1,1291075200,Surprise...bait and switch.,The company does not operate properly I ordered the French Vanilla.  That is the selection I clicked on and I recieved the White Chocolate. They should contact a buyer BEFORE shipping a substitution.
regular,discrim,B002BCFI70,"Stephen's Gourmet Hot Cocoa, Candycane Cocoa",median_pt,7.805575,223276,A2U970XTEGKH0P,E. Miller,2,7,3,1289088000,Too sweet,"This review is for their dark chocolate. Most who like dark chocolate are into the pure chocolate taste and its health effects...not the sweetness! Just as with good coffee, its not necessary to make it overly sweet or flavored since there aren't that many sweet-freak-fatties drinking it. The ancient Incas didn't use any sugar at all with their chocolate!<br /><br />I did give it an extra star just for having a dark chocolate drink product since their aren't many companies that even make one, so kudos to them for that."
regular,discrim,B002BCFI70,"Stephen's Gourmet Hot Cocoa, Candycane Cocoa",median_pt,7.805575,223275,A2WF6V6R7MQJXX,DeSi,2,7,2,1317081600,Has Partially Hydrogenated Coconut Oil,"Unfortunately I didn't notice this until I received the product.  I guess I'll be giving it away to friends & family that don't mind it.<br /><br />Tastes artificial like coffee creamer.<br /><br />Ingredients<br />Sugar, Sweet Whey, Maltodextrin, Partially Hydrogenated Coconut Oil, Cocoa (Processed With Alkali), Corn Syrup Solids, Non-fat Dry Milk, Natural & Artificial Flavor, Sodium Caseinate (A Milk Derivative), Salt, Mono and Diglycerides, Dipotassium Phosphate, Carrageenan, Soy Lecithin."
regular,discrim,B002BCFI70,"Stephen's Gourmet Hot Cocoa, Candycane Cocoa",median_pt,7.805575,223274,A2P0JC3HKUETS3,"J. G. Wessel ""Glitter in the Air""",1,5,3,1266883200,Does not live up to the hype~,"Ended up with a case of the Stephen's chocolate rasberry and a case of the Stephen's French Vanilla<br />""cocoa.""  I really wanted to believe the 100% positive feedback on here, but you should never believe<br />what you read, right?<br />I guess the 1st thing I look for in a cocoa is that the liquid has some body to it. This seemed just<br />watery and weak....it looks like a no-fat soymilk.<br />I added MORE than the recommended amount for the serving size and it was still just so-so.<br /><br />I am just not impressed with the way the powder globbed together and clumped and stuck to the spoon~yuk.<br />$5 a can for 12 serving when you can get the packets of the standard cocoa for 99 cents on sale for<br />the same amount of servings?<br />Granted, Amazon's price is better than the manufactures website since there is NO shipping through<br />here and shipping is at a premium through Stephen's Gourmet.<br />I would say unless you have tried this somehow elsewhere first, do not bother wasting your money to buy<br />6lbs of cocoa mix at one time. You might end up doing what I will have to do when you don't like it.<br />sigh<br />give it away~"
regular,discrim,B002BCFI70,"Stephen's Gourmet Hot Cocoa, Candycane Cocoa",median_pt,7.805575,223277,A2P0JC3HKUETS3,"J. G. Wessel ""Glitter in the Air""",2,7,2,1266883200,Wanna drink vanilla baby formula? Then this is for you....,"Ended up with a case of the Stephen's chocolate rasberry and a case of the Stephen's French Vanilla<br />""cocoa.""  I really wanted to believe the 100% positive feedback on here, but you should never believe<br />what you read, right?<br />I guess the 1st thing I look for in a cocoa is that the liquid has some body to it. This seemed just<br />watery and weak....it looks like a no-fat soymilk.<br /><br />It kind of makes me think of baby formula...........the other reviewer who said like a hot vanilla<br />milkshake is close to describing it but it is not creamy enough in my opinion to qualify as such.....<br /><br />I added MORE than the recommended amount for the serving size and it was still just so-so.<br /><br />I am just not impressed with the way the powder globbed together and<br />clumped and stuck to the spoon~yuk.<br />$5 a can for 12 serving when you can get the packets of the standard cocoa for 99 cents on sale for<br />the same amount of servings?<br />Granted, Amazon's price is better than the manufactures website since there is NO shipping through<br />here and shipping is at a premium through Stephen's Gourmet.<br />I would say unless you have tried this somehow elsewhere first, do not bother wasting your money to buy<br />6lbs of cocoa mix at one time. You might end up doing what I will have to do when you don't like it.<br />sigh<br />give it away~"
regular,discrim,B002BCFI70,"Stephen's Gourmet Hot Cocoa, Candycane Cocoa",median_pt,7.805575,223246,A3RDY9QJ98B0QG,Fijoy G. Vadakkumpadan,0,0,3,1332460800,So so,"This is an OK hot cocoa. I had been using Land O'Lakes product, but wanted to try this for a change. The taste is comparable, but the portions in each packet is smaller. I still like Land O'Lakes hot cocoa better."
